BALANCES m:95
BALANCES m:95 w:25
BALANCES e:54 m:95 w:25
BALANCES e:54 m:95 o:45 w:25
BALANCES e:54 h:26 m:95 o:45 w:25
BALANCES e:54 h:26 m:95 o:112 w:25
BALANCES e:54 g:46 h:26 m:95 o:112 w:25
BALANCES e:10 g:46 h:26 m:95 o:156 w:25
BALANCES e:10 g:46 h:26 m:95 o:156 v:2 w:25
BALANCES e:10 g:46 h:26 m:95 o:156 v:2 w:14 y:11
BALANCES e:44 g:46 h:26 m:95 o:156 v:2 w:14 y:11
BALANCES e:44 g:46 h:3 m:95 o:179 v:2 w:14 y:11
BALANCES e:44 g:46 h:3 m:95 o:179 s:2 v:0 w:14 y:11
BALANCES b:89 e:44 g:46 h:3 m:95 o:179 s:2 v:0 w:14 y:11
BALANCES b:89 e:44 g:46 h:3 m:95 o:179 p:40 s:2 v:0 w:14 y:11
BALANCES b:89 e:44 g:46 h:3 m:27 o:179 p:40 s:70 v:0 w:14 y:11
BALANCES b:28 e:44 g:46 h:3 m:27 o:179 p:40 s:70 t:61 v:0 w:14 y:11
BALANCES b:28 e:44 g:46 h:18 m:27 o:179 p:25 s:70 t:61 v:0 w:14 y:11
BALANCES b:28 e:44 g:46 h:9 m:27 o:179 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES b:28 e:44 g:46 h:9 m:27 n:42 o:179 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES b:3 e:44 g:46 h:9 j:25 m:27 n:42 o:179 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES b:3 e:44 f:8 g:46 h:9 j:25 m:27 n:42 o:171 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:3 e:44 f:8 g:46 h:6 j:25 m:27 n:42 o:171 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:3 e:20 f:8 g:46 h:6 j:25 m:27 n:42 o:195 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:8 e:20 f:8 g:46 h:6 j:20 m:27 n:42 o:195 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:8 e:20 f:8 g:46 h:6 j:20 m:26 n:42 o:195 p:26 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:8 e:20 f:8 g:46 h:6 j:20 m:26 n:42 o:195 p:26 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:5 b:8 e:20 f:8 g:46 h:6 j:20 m:26 n:40 o:195 p:26 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:5 b:8 e:20 f:8 g:46 h:6 j:20 l:34 m:26 n:40 o:161 p:26 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:3 b:8 e:20 f:8 g:46 h:6 j:20 l:34 m:26 n:40 o:163 p:26 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:3 b:8 e:20 f:8 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:3 b:8 e:72 f:8 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:8 b:8 e:72 f:3 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:16 b:8 e:72 f:3 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:12 z:70
BALANCES a:16 b:75 e:72 f:3 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 u:3 v:0 w:14 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:35 s:70 t:61 u:4 v:0 w:14 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:35 s:70 t:61 u:4 v:0 w:14 x:8 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:212 p:26 q:35 s:70 t:61 u:4 v:0 w:14 x:8 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:212 p:26 q:35 s:70 t:61 u:4 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:212 p:26 q:35 s:70 t:61 u:53 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:212 p:26 q:35 s:70 t:61 u:53 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:212 p:26 q:35 s:70 t:146 u:53 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:212 p:74 q:35 s:70 t:146 u:53 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:212 p:74 q:35 s:70 t:146 u:32 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:35 s:70 t:146 u:32 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:84 u:32 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:84 u:32 v:0 w:14 x:8 y:119 z:70
BALANCES a:88 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:84 u:32 v:0 w:14 x:8 y:119 z:70
BALANCES a:88 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:84 u:32 v:38 w:14 x:8 y:119 z:70
BALANCES a:88 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:38 w:13 x:8 y:119 z:70
BALANCES a:88 b:75 c:21 e:72 f:0 g:10 h:6 j:20 k:8 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:38 w:13 x:8 y:119 z:62
BALANCES a:88 b:75 c:21 d:10 e:72 f:0 g:10 h:6 j:20 k:8 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:38 w:13 x:8 y:119 z:62
BALANCES a:88 b:75 c:21 d:10 e:72 f:0 g:10 h:6 j:20 k:8 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:38 w:13 x:29 y:119 z:62
BALANCES a:88 b:75 c:21 d:10 e:72 f:0 g:10 h:18 j:20 k:8 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:26 w:13 x:29 y:119 z:62
BALANCES a:88 b:75 c:21 d:10 e:72 f:0 g:10 h:18 j:20 k:44 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:0 g:10 h:18 j:20 k:44 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:0 g:10 h:18 j:20 k:44 l:34 m:26 n:65 o:295 p:74 q:97 s:70 t:85 u:30 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:0 g:10 h:18 i:2 j:20 k:44 l:34 m:26 n:65 o:295 p:72 q:97 s:70 t:85 u:30 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:5 g:10 h:18 i:2 j:20 k:44 l:34 m:26 n:65 o:295 p:72 q:97 s:70 t:85 u:30 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:5 g:10 h:18 i:2 j:20 k:44 l:34 m:26 n:65 o:295 p:72 q:97 s:70 t:85 u:30 v:26 w:13 x:29 y:119 z:130
BALANCES a:116 b:102 c:61 d:21 e:167 f:4 g:8 h:35 i:51 j:20 k:128 l:36 m:215 n:68 o:323 p:83 q:184 r:20 s:71 t:82 u:30 v:29 w:37 x:62 y:102 z:133
BALANCES a:116 b:102 c:61 d:21 e:167 f:4 g:8 h:35 i:51 j:20 k:128 l:39 m:215 n:68 o:323 p:83 q:184 r:20 s:71 t:82 u:30 v:29 w:37 x:62 y:102 z:133
BALANCES a:116 b:102 c:61 d:21 e:167 f:4 g:8 h:35 i:51 j:20 k:128 l:39 m:215 n:68 o:315 p:83 q:184 r:20 s:71 t:82 u:30 v:29 w:37 x:62 y:102 z:141
BALANCES a:116 b:102 c:61 d:21 e:167 f:4 g:8 h:35 i:51 j:20 k:128 l:39 m:206 n:68 o:315 p:83 q:184 r:20 s:71 t:82 u:30 v:29 w:37 x:71 y:102 z:141
BALANCES a:116 b:102 c:61 d:21 e:167 f:4 g:8 h:35 i:51 j:20 k:128 l:39 m:206 n:68 o:315 p:83 q:184 r:81 s:71 t:82 u:30 v:29 w:37 x:71 y:102 z:141
BALANCES a:116 b:102 c:61 d:21 e:167 f:4 g:8 h:71 i:51 j:20 k:128 l:39 m:206 n:68 o:315 p:47 q:184 r:81 s:71 t:82 u:30 v:29 w:37 x:71 y:102 z:141
BALANCES a:116 b:102 c:61 d:21 e:167 f:4 g:8 h:71 i:51 j:20 k:128 l:39 m:206 n:68 o:315 p:47 q:184 r:81 s:71 t:142 u:30 v:29 w:37 x:71 y:102 z:141
BALANCES a:116 b:102 c:61 d:21 e:167 f:4 g:8 h:71 i:51 j:20 k:128 l:39 m:206 n:68 o:315 p:47 q:183 r:81 s:71 t:143 u:30 v:29 w:37 x:71 y:102 z:141
BALANCES a:116 b:102 c:61 d:21 e:167 f:4 g:7 h:71 i:51 j:20 k:128 l:39 m:206 n:68 o:315 p:47 q:183 r:81 s:71 t:143 u:30 v:29 w:37 x:72 y:102 z:141
BALANCES a:115 b:102 c:61 d:22 e:167 f:4 g:7 h:71 i:51 j:20 k:128 l:39 m:206 n:68 o:315 p:47 q:183 r:81 s:71 t:143 u:30 v:29 w:37 x:72 y:102 z:141
BALANCES a:115 b:102 c:38 d:22 e:167 f:4 g:7 h:71 i:51 j:43 k:128 l:39 m:206 n:68 o:315 p:47 q:183 r:81 s:71 t:143 u:30 v:29 w:37 x:72 y:102 z:141
BALANCES a:115 b:102 c:38 d:22 e:167 f:4 g:7 h:71 i:51 j:43 k:128 l:39 m:213 n:68 o:315 p:47 q:183 r:81 s:71 t:143 u:30 v:29 w:37 x:72 y:102 z:134
BALANCES a:115 b:102 c:38 d:22 e:167 f:4 g:8 h:71 i:51 j:43 k:128 l:39 m:213 n:68 o:315 p:47 q:183 r:81 s:71 t:143 u:30 v:29 w:37 x:71 y:102 z:134
BALANCES a:115 b:102 c:38 d:22 e:167 f:4 g:8 h:71 i:51 j:43 k:128 l:39 m:213 n:68 o:315 p:47 q:183 r:81 s:71 t:143 u:30 v:103 w:37 x:71 y:102 z:134
BALANCES a:191 b:102 c:38 d:22 e:167 f:4 g:8 h:71 i:51 j:43 k:128 l:39 m:137 n:68 o:315 p:47 q:183 r:81 s:71 t:143 u:30 v:103 w:37 x:71 y:102 z:134
BALANCES a:191 b:102 c:38 d:22 e:167 f:4 g:9 h:71 i:51 j:43 k:128 l:39 m:137 n:68 o:315 p:46 q:183 r:81 s:71 t:143 u:30 v:103 w:37 x:71 y:102 z:134
BALANCES a:191 b:102 c:38 d:22 e:167 f:77 g:9 h:71 i:51 j:43 k:128 l:39 m:137 n:68 o:315 p:46 q:183 r:81 s:71 t:143 u:30 v:103 w:37 x:71 y:102 z:134
BALANCES a:191 b:102 c:38 d:22 e:194 f:77 g:9 h:71 i:51 j:43 k:128 l:39 m:137 n:68 o:315 p:46 q:183 r:81 s:71 t:143 u:30 v:103 w:37 x:71 y:102 z:134
BALANCES a:191 b:102 c:35 d:22 e:194 f:77 g:9 h:71 i:51 j:43 k:128 l:39 m:140 n:68 o:315 p:46 q:183 r:81 s:71 t:143 u:30 v:103 w:37 x:71 y:102 z:134
BALANCES a:191 b:102 c:35 d:22 e:194 f:77 g:9 h:71 i:51 j:43 k:128 l:41 m:138 n:68 o:315 p:46 q:183 r:81 s:71 t:143 u:30 v:103 w:37 x:71 y:102 z:134
BALANCES a:191 b:102 c:35 d:22 e:194 f:77 g:9 h:71 i:51 j:43 k:131 l:38 m:138 n:68 o:315 p:46 q:183 r:81 s:71 t:143 u:30 v:103 w:37 x:71 y:102 z:134
BALANCES a:191 b:102 c:35 d:22 e:194 f:77 g:9 h:71 i:51 j:43 k:131 l:66 m:138 n:68 o:315 p:46 q:183 r:81 s:71 t:143 u:2 v:103 w:37 x:71 y:102 z:134
BALANCES a:191 b:102 c:35 d:22 e:194 f:77 g:9 h:71 i:97 j:43 k:131 l:66 m:138 n:68 o:315 p:46 q:183 r:81 s:71 t:143 u:2 v:103 w:37 x:71 y:102 z:134
BALANCES a:191 b:102 c:35 d:22 e:194 f:77 g:9 h:71 i:97 j:43 k:131 l:66 m:138 n:68 o:315 p:46 q:183 r:81 s:71 t:143 u:2 v:103 w:37 x:71 y:109 z:134
BALANCES a:191 b:102 c:35 d:22 e:194 f:77 g:9 h:71 i:97 j:43 k:131 l:66 m:138 n:68 o:315 p:45 q:183 r:81 s:71 t:143 u:2 v:103 w:37 x:71 y:109 z:135
BALANCES a:191 b:102 c:37 d:22 e:194 f:77 g:9 h:71 i:97 j:43 k:131 l:66 m:138 n:68 o:315 p:45 q:183 r:81 s:71 t:143 u:2 v:103 w:37 x:71 y:107 z:135
BALANCES a:191 b:102 c:31 d:22 e:194 f:77 g:9 h:71 i:97 j:49 k:131 l:66 m:138 n:68 o:315 p:45 q:183 r:81 s:71 t:143 u:2 v:103 w:37 x:71 y:107 z:135
BALANCES a:191 b:102 c:31 d:22 e:194 f:77 g:10 h:71 i:97 j:49 k:131 l:66 m:138 n:68 o:315 p:45 q:183 r:81 s:71 t:143 u:2 v:103 w:37 x:71 y:106 z:135
BALANCES a:191 b:102 c:31 d:22 e:194 f:77 g:10 h:71 i:97 j:49 k:131 l:66 m:138 n:68 o:315 p:45 q:183 r:81 s:71 t:143 u:2 v:103 w:37 x:71 y:106 z:141
BALANCES a:190 b:102 c:31 d:23 e:194 f:77 g:10 h:71 i:97 j:49 k:131 l:66 m:138 n:68 o:315 p:45 q:183 r:81 s:71 t:143 u:2 v:103 w:37 x:71 y:106 z:141
BALANCES a:184 b:102 c:31 d:23 e:194 f:77 g:10 h:71 i:103 j:49 k:131 l:66 m:138 n:68 o:315 p:45 q:183 r:81 s:71 t:143 u:2 v:103 w:37 x:71 y:106 z:141
BALANCES a:184 b:102 c:31 d:23 e:194 f:77 g:10 h:71 i:103 j:49 k:131 l:64 m:138 n:68 o:315 p:45 q:183 r:81 s:71 t:143 u:2 v:103 w:37 x:71 y:108 z:141
BALANCES a:184 b:124 c:31 d:23 e:194 f:77 g:10 h:71 i:103 j:49 k:109 l:64 m:138 n:68 o:315 p:45 q:183 r:81 s:71 t:143 u:2 v:103 w:37 x:71 y:108 z:141
BALANCES a:184 b:124 c:31 d:23 e:194 f:77 g:10 h:71 i:99 j:49 k:109 l:64 m:138 n:72 o:315 p:45 q:183 r:81 s:71 t:143 u:2 v:103 w:37 x:71 y:108 z:141
BALANCES a:184 b:124 c:12 d:23 e:194 f:77 g:10 h:71 i:99 j:49 k:109 l:64 m:138 n:91 o:315 p:45 q:183 r:81 s:71 t:143 u:2 v:103 w:37 x:71 y:108 z:141
BALANCES a:184 b:124 c:12 d:23 e:194 f:77 g:10 h:71 i:99 j:49 k:109 l:64 m:138 n:91 o:315 p:45 q:183 r:117 s:71 t:107 u:2 v:103 w:37 x:71 y:108 z:141
BALANCES a:184 b:124 c:12 d:23 e:194 f:77 g:10 h:71 i:99 j:49 k:109 l:64 m:138 n:91 o:315 p:45 q:183 r:123 s:71 t:107 u:2 v:103 w:37 x:71 y:108 z:141
BALANCES a:184 b:124 c:60 d:23 e:194 f:77 g:10 h:71 i:99 j:49 k:109 l:64 m:138 n:91 o:315 p:45 q:183 r:123 s:71 t:107 u:2 v:103 w:37 x:71 y:108 z:93
BALANCES a:184 b:124 c:60 d:23 e:102 f:77 g:10 h:71 i:99 j:49 k:109 l:64 m:138 n:91 o:315 p:45 q:183 r:123 s:71 t:107 u:2 v:103 w:37 x:71 y:108 z:185
BALANCES a:184 b:124 c:60 d:24 e:102 f:77 g:10 h:71 i:99 j:49 k:109 l:64 m:138 n:91 o:315 p:45 q:183 r:123 s:71 t:107 u:2 v:103 w:37 x:71 y:107 z:185
BALANCES a:184 b:124 c:60 d:24 e:102 f:77 g:10 h:71 i:99 j:49 k:109 l:64 m:138 n:91 o:315 p:45 q:183 r:123 s:71 t:107 u:2 v:103 w:72 x:71 y:107 z:185
BALANCES a:184 b:124 c:60 d:24 e:102 f:77 g:10 h:163 i:99 j:49 k:109 l:64 m:138 n:91 o:315 p:45 q:183 r:123 s:71 t:107 u:2 v:103 w:72 x:71 y:107 z:185
BALANCES a:184 b:124 c:60 d:24 e:102 f:77 g:10 h:163 i:99 j:49 k:109 l:64 m:138 n:91 o:315 p:45 q:183 r:123 s:71 t:107 u:2 v:106 w:72 x:71 y:104 z:185
BALANCES a:184 b:124 c:60 d:24 e:102 f:77 g:10 h:203 i:99 j:49 k:109 l:24 m:138 n:91 o:315 p:45 q:183 r:123 s:71 t:107 u:2 v:106 w:72 x:71 y:104 z:185
BALANCES a:184 b:124 c:59 d:24 e:102 f:77 g:10 h:203 i:99 j:50 k:109 l:24 m:138 n:91 o:315 p:45 q:183 r:123 s:71 t:107 u:2 v:106 w:72 x:71 y:104 z:185
BALANCES a:184 b:124 c:59 d:24 e:103 f:77 g:10 h:203 i:99 j:50 k:109 l:24 m:138 n:91 o:315 p:45 q:182 r:123 s:71 t:107 u:2 v:106 w:72 x:71 y:104 z:185
BALANCES a:174 b:124 c:59 d:24 e:103 f:77 g:10 h:203 i:99 j:50 k:109 l:24 m:138 n:91 o:315 p:45 q:182 r:123 s:71 t:107 u:2 v:106 w:82 x:71 y:104 z:185
BALANCES a:185 b:124 c:59 d:24 e:103 f:77 g:10 h:203 i:99 j:50 k:109 l:24 m:138 n:91 o:315 p:45 q:182 r:123 s:71 t:107 u:2 v:106 w:82 x:71 y:104 z:185
BALANCES a:135 b:124 c:59 d:24 e:103 f:77 g:10 h:203 i:99 j:50 k:109 l:74 m:138 n:91 o:315 p:45 q:182 r:123 s:71 t:107 u:2 v:106 w:82 x:71 y:104 z:185
BALANCES a:135 b:124 c:59 d:24 e:103 f:77 g:10 h:203 i:99 j:50 k:109 l:74 m:144 n:91 o:315 p:45 q:182 r:123 s:71 t:107 u:2 v:106 w:82 x:71 y:104 z:179
BALANCES a:135 b:124 c:59 d:24 e:103 f:77 g:10 h:203 i:99 j:50 k:109 l:74 m:218 n:91 o:315 p:45 q:182 r:123 s:71 t:33 u:2 v:106 w:82 x:71 y:104 z:179
BALANCES a:135 b:127 c:59 d:24 e:100 f:77 g:10 h:203 i:99 j:50 k:109 l:74 m:218 n:91 o:315 p:45 q:182 r:123 s:71 t:33 u:2 v:106 w:82 x:71 y:104 z:179
BALANCES a:135 b:127 c:59 d:24 e:100 f:78 g:10 h:203 i:99 j:50 k:109 l:74 m:218 n:91 o:315 p:45 q:182 r:123 s:71 t:33 u:1 v:106 w:82 x:71 y:104 z:179
BALANCES a:135 b:127 c:59 d:24 e:100 f:78 g:10 h:203 i:99 j:50 k:109 l:74 m:218 n:91 o:336 p:45 q:182 r:123 s:71 t:33 u:1 v:106 w:61 x:71 y:104 z:179
BALANCES a:135 b:127 c:68 d:24 e:100 f:78 g:10 h:203 i:99 j:50 k:109 l:74 m:218 n:91 o:327 p:45 q:182 r:123 s:71 t:33 u:1 v:106 w:61 x:71 y:104 z:179
BALANCES a:135 b:127 c:68 d:24 e:100 f:78 g:15 h:203 i:99 j:50 k:109 l:74 m:218 n:91 o:327 p:45 q:182 r:123 s:71 t:33 u:1 v:106 w:61 x:71 y:104 z:174
BALANCES a:135 b:127 c:68 d:24 e:100 f:78 g:15 h:203 i:99 j:56 k:109 l:74 m:218 n:91 o:327 p:45 q:182 r:123 s:71 t:33 u:1 v:106 w:61 x:71 y:104 z:168
BALANCES a:135 b:127 c:68 d:24 e:100 f:92 g:15 h:203 i:99 j:56 k:109 l:74 m:218 n:91 o:327 p:45 q:182 r:109 s:71 t:33 u:1 v:106 w:61 x:71 y:104 z:168
BALANCES a:135 b:127 c:68 d:24 e:100 f:92 g:15 h:203 i:99 j:56 k:109 l:74 m:218 n:91 o:327 p:45 q:236 r:109 s:71 t:33 u:1 v:106 w:61 x:71 y:104 z:168
BALANCES a:135 b:127 c:68 d:24 e:100 f:92 g:15 h:203 i:99 j:111 k:109 l:74 m:218 n:91 o:327 p:45 q:236 r:109 s:71 t:33 u:1 v:106 w:61 x:71 y:104 z:168
BALANCES a:135 b:127 c:68 d:24 e:100 f:92 g:15 h:203 i:99 j:111 k:109 l:74 m:218 n:91 o:327 p:45 q:236 r:109 s:71 t:33 u:1 v:182 w:61 x:71 y:104 z:168
BALANCES a:135 b:127 c:68 d:23 e:101 f:92 g:15 h:203 i:99 j:111 k:109 l:74 m:218 n:91 o:327 p:45 q:236 r:109 s:71 t:33 u:1 v:182 w:61 x:71 y:104 z:168
BALANCES a:135 b:127 c:68 d:23 e:101 f:92 g:15 h:203 i:99 j:111 k:109 l:74 m:218 n:91 o:257 p:45 q:236 r:109 s:71 t:33 u:1 v:182 w:61 x:141 y:104 z:168
BALANCES a:135 b:127 c:68 d:23 e:101 f:92 g:15 h:203 i:99 j:111 k:109 l:74 m:218 n:91 o:257 p:45 q:236 r:109 s:71 t:33 u:1 v:182 w:61 x:142 y:104 z:167
BALANCES a:135 b:127 c:68 d:23 e:101 f:92 g:15 h:245 i:99 j:111 k:109 l:32 m:218 n:91 o:257 p:45 q:236 r:109 s:71 t:33 u:1 v:182 w:61 x:142 y:104 z:167
BALANCES a:135 b:127 c:68 d:23 e:101 f:92 g:15 h:249 i:99 j:111 k:109 l:32 m:218 n:91 o:257 p:45 q:236 r:109 s:71 t:29 u:1 v:182 w:61 x:142 y:104 z:167
BALANCES a:135 b:127 c:68 d:23 e:101 f:92 g:15 h:249 i:99 j:111 k:109 l:32 m:218 n:91 o:257 p:45 q:236 r:109 s:71 t:29 u:76 v:182 w:61 x:142 y:104 z:167
BALANCES a:135 b:127 c:68 d:23 e:101 f:92 g:15 h:249 i:99 j:111 k:109 l:32 m:218 n:91 o:257 p:45 q:236 r:109 s:71 t:29 u:84 v:174 w:61 x:142 y:104 z:167
BALANCES a:135 b:127 c:68 d:23 e:101 f:92 g:15 h:243 i:99 j:111 k:109 l:32 m:218 n:91 o:263 p:45 q:236 r:109 s:71 t:29 u:84 v:174 w:61 x:142 y:104 z:167
BALANCES a:135 b:127 c:68 d:23 e:101 f:92 g:15 h:243 i:99 j:111 k:145 l:32 m:218 n:91 o:263 p:45 q:236 r:109 s:71 t:29 u:84 v:174 w:61 x:106 y:104 z:167
BALANCES a:135 b:127 c:42 d:23 e:101 f:92 g:15 h:243 i:99 j:111 k:145 l:32 m:218 n:91 o:263 p:45 q:262 r:109 s:71 t:29 u:84 v:174 w:61 x:106 y:104 z:167
BALANCES a:135 b:127 c:42 d:15 e:101 f:92 g:15 h:243 i:99 j:111 k:145 l:32 m:218 n:91 o:271 p:45 q:262 r:109 s:71 t:29 u:84 v:174 w:61 x:106 y:104 z:167
BALANCES a:135 b:127 c:42 d:15 e:101 f:92 g:15 h:243 i:99 j:111 k:170 l:32 m:218 n:91 o:271 p:45 q:262 r:84 s:71 t:29 u:84 v:174 w:61 x:106 y:104 z:167
BALANCES a:135 b:127 c:42 d:15 e:101 f:92 g:15 h:243 i:99 j:111 k:170 l:32 m:252 n:91 o:271 p:45 q:262 r:84 s:71 t:29 u:84 v:174 w:61 x:106 y:104 z:167
BALANCES a:135 b:127 c:42 d:15 e:101 f:92 g:15 h:327 i:99 j:111 k:170 l:32 m:252 n:91 o:271 p:45 q:262 r:84 s:71 t:29 u:84 v:174 w:61 x:106 y:104 z:167
BALANCES a:135 b:127 c:42 d:15 e:78 f:92 g:15 h:327 i:99 j:111 k:170 l:32 m:252 n:91 o:271 p:45 q:285 r:84 s:71 t:29 u:84 v:174 w:61 x:106 y:104 z:167
BALANCES a:135 b:127 c:44 d:15 e:78 f:92 g:15 h:327 i:99 j:111 k:170 l:32 m:250 n:91 o:271 p:45 q:285 r:84 s:71 t:29 u:84 v:174 w:61 x:106 y:104 z:167
BALANCES a:135 b:127 c:44 d:15 e:78 f:92 g:15 h:327 i:153 j:111 k:170 l:32 m:250 n:91 o:271 p:45 q:285 r:84 s:71 t:29 u:84 v:174 w:61 x:106 y:104 z:167
BALANCES a:135 b:127 c:44 d:15 e:78 f:92 g:15 h:327 i:153 j:111 k:187 l:32 m:250 n:91 o:271 p:45 q:285 r:84 s:71 t:29 u:84 v:174 w:61 x:106 y:104 z:167
BALANCES a:135 b:127 c:44 d:15 e:78 f:92 g:15 h:327 i:153 j:111 k:187 l:32 m:250 n:91 o:271 p:45 q:285 r:80 s:75 t:29 u:84 v:174 w:61 x:106 y:104 z:167
BALANCES a:135 b:127 c:44 d:15 e:79 f:92 g:15 h:327 i:153 j:111 k:187 l:32 m:250 n:91 o:271 p:45 q:285 r:80 s:75 t:29 u:83 v:174 w:61 x:106 y:104 z:167
BALANCES a:135 b:127 c:44 d:15 e:79 f:92 g:8 h:327 i:153 j:111 k:187 l:32 m:250 n:91 o:271 p:45 q:285 r:80 s:75 t:29 u:83 v:174 w:61 x:113 y:104 z:167
BALANCES a:134 b:127 c:44 d:15 e:79 f:92 g:8 h:327 i:153 j:111 k:187 l:32 m:250 n:91 o:271 p:45 q:285 r:80 s:75 t:29 u:83 v:174 w:61 x:113 y:105 z:167
BALANCES a:134 b:127 c:44 d:15 e:79 f:92 g:8 h:327 i:153 j:111 k:187 l:32 m:250 n:91 o:271 p:45 q:328 r:80 s:75 t:29 u:83 v:174 w:61 x:113 y:105 z:167
BALANCES a:134 b:127 c:44 d:15 e:79 f:92 g:8 h:327 i:153 j:111 k:187 l:32 m:250 n:91 o:351 p:45 q:328 r:80 s:75 t:29 u:83 v:174 w:61 x:113 y:105 z:167
BALANCES a:134 b:127 c:44 d:15 e:79 f:124 g:8 h:327 i:153 j:111 k:187 l:32 m:218 n:91 o:351 p:45 q:328 r:80 s:75 t:29 u:83 v:174 w:61 x:113 y:105 z:167
BALANCES a:134 b:128 c:44 d:15 e:79 f:124 g:8 h:327 i:153 j:111 k:187 l:32 m:218 n:91 o:351 p:44 q:328 r:80 s:75 t:29 u:83 v:174 w:61 x:113 y:105 z:167
BALANCES a:134 b:128 c:44 d:15 e:79 f:124 g:8 h:327 i:153 j:111 k:187 l:32 m:218 n:91 o:351 p:44 q:328 r:80 s:75 t:38 u:83 v:174 w:52 x:113 y:105 z:167
BALANCES a:134 b:128 c:50 d:15 e:79 f:124 g:8 h:327 i:153 j:111 k:187 l:32 m:218 n:85 o:351 p:44 q:328 r:80 s:75 t:38 u:83 v:174 w:52 x:113 y:105 z:167
